id,origin_code,destination_code,airline_code,flight_number,cabin_class,price,currency,departure_date,days_until_dep,day_of_week,month,week_of_year,is_holiday,is_weekend,seats_available,recorded_at,is_live
8dfaf688-86de-4cb7-a78b-748f8aa1c103,CCU,STV,QP,HIST-000,Economy,5550.00,INR,2025-09-13,14,5,9,37,false,true,50,2025-08-30 00:00:00+00,false
8e043ac3-82ed-47b6-8936-7836cb149175,BOM,PNQ,2T,HIST-000,Economy,7860.00,INR,2023-11-22,14,2,11,47,false,false,50,2023-11-08 00:00:00+00,false
8e10271b-db21-44db-99a8-667073bff9fd,PAT,PNQ,9I,HIST-000,Economy,15840.00,INR,2023-06-13,14,1,6,24,false,false,50,2023-05-30 00:00:00+00,false
8e17388e-e84f-4da2-9ea4-4162ff4aedff,DEL,JAI,2T,HIST-000,Economy,14477.00,INR,2024-08-17,14,5,8,33,false,true,50,2024-08-03 00:00:00+00,false
8e1e610e-387f-4ac8-a716-b849ce31b161,DEL,MAA,AI,AI-2837,ECONOMY,7254.00,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:15:37.736534+00,true
8e2cd5b8-d2d3-4e78-9d4e-00972ada4eec,MAA,IDR,SG,HIST-000,Economy,3677.00,INR,2023-06-27,14,1,6,26,false,false,50,2023-06-13 00:00:00+00,false
8e2fb952-cf09-46bf-be62-9852e5f5a0b2,BLR,IDR,2T,HIST-000,Economy,14949.00,INR,2024-02-22,14,3,2,8,false,false,50,2024-02-08 00:00:00+00,false
8e3142d6-a986-4aed-9f1a-b211dff6904b,AMD,PAT,AI,HIST-000,Economy,7533.00,INR,2024-03-27,14,2,3,13,false,false,50,2024-03-13 00:00:00+00,false
8e4953e4-6a0c-4651-a627-3bb36c4a4f63,BLR,DEL,AI,AI-2661,ECONOMY,8010.00,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:12:17.033192+00,true
8e4d180c-2efd-43ea-b7de-8e2830966bc4,LKO,COK,UK,HIST-000,Economy,10842.00,INR,2025-09-18,14,3,9,38,false,false,50,2025-09-04 00:00:00+00,false
8e7bbf4f-f651-4efd-a2c3-de3d0ff35671,AMD,BOM,AI,HIST-000,Economy,7205.00,INR,2023-06-23,14,4,6,25,false,false,50,2023-06-09 00:00:00+00,false
8e84cfeb-4dfb-42ca-9ba9-c727f7c469eb,COK,PAT,I5,HIST-000,Economy,7795.00,INR,2025-08-24,14,6,8,34,false,true,50,2025-08-10 00:00:00+00,false
8e94f09a-2a0c-40a3-8f92-55065c4405ae,MAA,PNQ,G8,HIST-000,Economy,5049.00,INR,2023-04-12,14,2,4,15,false,false,50,2023-03-29 00:00:00+00,false
8e9553cd-4010-4406-8767-ac6341d552b5,DEL,GOI,UK,HIST-000,Economy,14529.00,INR,2024-08-09,14,4,8,32,false,false,50,2024-07-26 00:00:00+00,false
8e9818d8-3322-4481-9407-40a5d2085839,MAA,GAU,SG,HIST-000,Economy,14241.00,INR,2025-09-27,14,5,9,39,false,true,50,2025-09-13 00:00:00+00,false
8ea44ab8-7b54-4cfa-9961-4899be81a45f,HYD,NAG,6E,HIST-000,Economy,4483.00,INR,2023-10-17,14,1,10,42,false,false,50,2023-10-03 00:00:00+00,false
8ea5ce34-bf5a-485b-a9ac-01212e9b9404,DEL,IDR,UK,HIST-000,Economy,6397.00,INR,2025-09-24,14,2,9,39,false,false,50,2025-09-10 00:00:00+00,false
8eb8e93f-9977-42b1-a210-30490bf94902,GAU,BLR,6E,HIST-000,Economy,9633.00,INR,2023-02-18,14,5,2,7,false,true,50,2023-02-04 00:00:00+00,false
8eba2f8f-462c-4cf6-b62c-f394e103fdab,CCU,HYD,6E,HIST-000,Economy,9039.00,INR,2024-10-20,14,6,10,42,false,true,50,2024-10-06 00:00:00+00,false
8ebab38d-6c71-4077-8a19-da1270478fc6,RPR,STV,I5,HIST-000,Economy,16472.00,INR,2023-06-18,14,6,6,24,false,true,50,2023-06-04 00:00:00+00,false
8ed1b54c-2448-4734-ab06-892c9b889aa3,AMD,BOM,S5,HIST-000,Economy,8489.00,INR,2025-07-04,14,4,7,27,false,false,50,2025-06-20 00:00:00+00,false
8f052951-9c4a-4302-81f0-768c5d71ba6a,HYD,LKO,2T,HIST-000,Economy,10312.00,INR,2023-02-28,14,1,2,9,false,false,50,2023-02-14 00:00:00+00,false
8f063d82-8022-4c69-80b5-e03bca15bcba,GAU,JAI,UK,HIST-000,Economy,5116.00,INR,2025-07-26,14,5,7,30,false,true,50,2025-07-12 00:00:00+00,false
8f07e339-e35d-4c9e-a3d2-6b0410e04d5d,DEL,JAI,S5,HIST-000,Economy,16559.00,INR,2024-02-28,14,2,2,9,false,false,50,2024-02-14 00:00:00+00,false
8f158ac6-3b65-41d6-ac7f-a63b7350c0a3,BBI,BLR,AI,AI-9407,ECONOMY,12045.60,INR,2026-04-12,8,6,4,15,false,true,9,2026-04-04 22:07:40.046652+00,true
8f16d0ef-bbc4-4c3f-be5f-676b82c386c7,MAA,DEL,S5,HIST-000,Economy,8034.00,INR,2025-10-03,14,4,10,40,false,false,50,2025-09-19 00:00:00+00,false
8f265052-cee2-4c66-9592-22213240782a,RPR,BBI,G8,HIST-000,Economy,9494.00,INR,2025-06-25,14,2,6,26,false,false,50,2025-06-11 00:00:00+00,false
8f2ac118-b9b6-43aa-b157-13aeed2cf13b,STV,BOM,6E,HIST-000,Economy,12495.00,INR,2025-09-05,14,4,9,36,false,false,50,2025-08-22 00:00:00+00,false
8f2b0ab1-5934-4312-92f5-c4f7936461a8,DEL,BOM,AI,AI-2425,ECONOMY,6383.70,INR,2026-04-12,8,6,4,15,false,true,9,2026-04-04 22:09:15.753859+00,true
8f2c5ef3-fff1-497c-b319-b8a3e9ef11ca,BLR,HYD,9I,HIST-000,Economy,5530.00,INR,2023-09-21,14,3,9,38,false,false,50,2023-09-07 00:00:00+00,false
8f3996a1-878f-44ef-b1f1-f106883e7cc2,NAG,BOM,6E,HIST-000,Economy,10824.00,INR,2023-02-05,14,6,2,5,false,true,50,2023-01-22 00:00:00+00,false
8f3ba407-c7e0-4453-a657-03c5494d182e,COK,IDR,9I,HIST-000,Economy,6517.00,INR,2025-05-01,14,3,5,18,false,false,50,2025-04-17 00:00:00+00,false
8f3d0d41-a758-4fa9-b008-ac3b54900355,DEL,BOM,AI,AI-2999,ECONOMY,6383.70,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:09:37.726528+00,true
8f3ed6d3-ce72-4b83-b702-00c0785b878d,AMD,COK,UK,HIST-000,Economy,9359.00,INR,2025-01-23,14,3,1,4,false,false,50,2025-01-09 00:00:00+00,false
8f40d561-6765-4201-a2e5-43c01ab449c0,STV,LKO,S5,HIST-000,Economy,8733.00,INR,2023-01-13,14,4,1,2,false,false,50,2022-12-30 00:00:00+00,false
8f453b98-393a-47cc-b5f8-73114ea73340,STV,PAT,QP,HIST-000,Economy,9966.00,INR,2024-06-19,14,2,6,25,false,false,50,2024-06-05 00:00:00+00,false
8f48bcd1-632c-47de-86a5-59ae191bc10b,VNS,COK,QP,HIST-000,Economy,6648.00,INR,2025-10-01,14,2,10,40,false,false,50,2025-09-17 00:00:00+00,false
8f4d8e06-4433-4b47-8845-e72911ba3dfa,BBI,JAI,S5,HIST-000,Economy,4487.00,INR,2023-06-22,14,3,6,25,false,false,50,2023-06-08 00:00:00+00,false
8f4de119-fa15-4d00-a3a5-dd247f7bae44,DEL,PNQ,AI,AI-1730,ECONOMY,10685.70,INR,2026-05-20,46,2,5,21,false,false,9,2026-04-04 22:15:48.757415+00,true
8f6890ba-46ca-4d53-9cd4-cde864089ad2,HYD,MAA,S5,HIST-000,Economy,5204.00,INR,2025-03-02,14,6,3,9,false,true,50,2025-02-16 00:00:00+00,false
8f6dd734-9218-4939-920b-47a7c25d2a1e,PAT,BBI,AI,HIST-000,Economy,14045.00,INR,2025-02-12,14,2,2,7,false,false,50,2025-01-29 00:00:00+00,false
8f8011f8-0a47-4cef-bf7d-03b89a622834,GAU,BLR,S5,HIST-000,Economy,11937.00,INR,2025-01-15,14,2,1,3,false,false,50,2025-01-01 00:00:00+00,false
8f8512a3-9126-4d32-a859-4cdb84594568,GAU,STV,2T,HIST-000,Economy,13210.00,INR,2024-10-16,14,2,10,42,false,false,50,2024-10-02 00:00:00+00,false
8f853b56-498a-4f3b-8619-75004b2f6052,MAA,STV,2T,HIST-000,Economy,9005.00,INR,2025-03-23,14,6,3,12,false,true,50,2025-03-09 00:00:00+00,false
8f8e30cb-97e2-4479-ad64-d65f3417ff02,VNS,IDR,6E,HIST-000,Economy,17080.00,INR,2025-07-16,14,2,7,29,false,false,50,2025-07-02 00:00:00+00,false
8faf2001-b94c-4118-998c-7f069bc97cd7,HYD,GAU,2T,HIST-000,Economy,10143.00,INR,2025-04-07,14,0,4,15,false,false,50,2025-03-24 00:00:00+00,false
8fbf8e8f-4e5b-48ce-a454-6c8404f34e3e,PNQ,COK,AI,HIST-000,Economy,2665.00,INR,2024-08-12,14,0,8,33,false,false,50,2024-07-29 00:00:00+00,false
8fc09315-0a02-4525-bd9e-3d2bb67f6685,STV,BOM,AI,HIST-000,Economy,8748.00,INR,2023-11-06,14,0,11,45,false,false,50,2023-10-23 00:00:00+00,false
8fc2ead6-ba35-434b-8432-6f1b3edf4bc3,COK,DEL,QP,HIST-000,Economy,6852.00,INR,2024-06-28,14,4,6,26,false,false,50,2024-06-14 00:00:00+00,false
8fc309b4-1f3d-4377-b2f9-7308bc234ba9,BOM,GOI,2T,HIST-000,Economy,9613.00,INR,2024-11-28,14,3,11,48,false,false,50,2024-11-14 00:00:00+00,false
8fd8ede6-e971-4eff-81f8-960f08384066,NAG,DEL,QP,HIST-000,Economy,13375.00,INR,2025-09-25,14,3,9,39,false,false,50,2025-09-11 00:00:00+00,false
8feefdd5-f819-40bb-a9dd-9acf916dfd73,HYD,RPR,I5,HIST-000,Economy,12223.00,INR,2023-06-11,14,6,6,23,false,true,50,2023-05-28 00:00:00+00,false
8fef63b4-abcf-482c-a0c4-2547ff1bcc8b,RPR,PAT,SG,HIST-000,Economy,10626.00,INR,2025-04-14,14,0,4,16,false,false,50,2025-03-31 00:00:00+00,false
8ff5d516-8815-48d8-a92f-f8e4d209b586,COK,IDR,2T,HIST-000,Economy,11125.00,INR,2025-12-23,14,1,12,52,false,false,50,2025-12-09 00:00:00+00,false
90002871-be48-47a3-ba08-48d0bb3c3966,DEL,NAG,2T,HIST-000,Economy,8213.00,INR,2024-06-11,14,1,6,24,false,false,50,2024-05-28 00:00:00+00,false
90033a84-d8b1-4ee9-af20-4a421256f5f9,LKO,GOI,9I,HIST-000,Economy,4450.00,INR,2025-06-27,14,4,6,26,false,false,50,2025-06-13 00:00:00+00,false
901bbaf1-4458-440b-af18-db2ee0bf1f44,GAU,JAI,SG,HIST-000,Economy,6564.00,INR,2023-10-03,14,1,10,40,false,false,50,2023-09-19 00:00:00+00,false
9031bc44-cc57-45de-9f2c-19ff6691bfd2,DEL,CCU,SG,SG-263,ECONOMY,10696.50,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:13:57.858407+00,true
903fa1c7-2ceb-4318-8662-e8c6e5c1462b,MAA,BBI,I5,HIST-000,Economy,14998.00,INR,2023-07-14,14,4,7,28,false,false,50,2023-06-30 00:00:00+00,false
90516043-ddee-4eb5-b51a-58f40ed9fbe4,BBI,BOM,QP,HIST-000,Economy,14832.00,INR,2025-01-20,14,0,1,4,false,false,50,2025-01-06 00:00:00+00,false
9054fcb1-3d3b-4e3e-b4cb-fa66b76d926b,JAI,PAT,2T,HIST-000,Economy,7796.00,INR,2025-08-22,14,4,8,34,false,false,50,2025-08-08 00:00:00+00,false
90610303-af0b-46b1-a042-963ec20cf513,PNQ,RPR,QP,HIST-000,Economy,8062.00,INR,2023-07-05,14,2,7,27,false,false,50,2023-06-21 00:00:00+00,false
9064b392-99fa-45c3-94d0-06e6702c2e9d,HYD,JAI,SG,HIST-000,Economy,7462.00,INR,2023-02-10,14,4,2,6,false,false,50,2023-01-27 00:00:00+00,false
90704382-11b8-4108-9cde-54168601a07b,HYD,CCU,SG,HIST-000,Economy,13494.00,INR,2024-04-15,14,0,4,16,false,false,50,2024-04-01 00:00:00+00,false
90784c00-233e-4f2f-880a-134044d8357d,CCU,BLR,G8,HIST-000,Economy,4898.00,INR,2025-02-06,14,3,2,6,false,false,50,2025-01-23 00:00:00+00,false
90829a51-f47e-4e58-9b99-d4f461b84b79,BBI,NAG,G8,HIST-000,Economy,5737.00,INR,2023-10-13,14,4,10,41,false,false,50,2023-09-29 00:00:00+00,false
90b9369f-2a6b-4153-9079-32ce6491464e,GOI,BLR,2T,HIST-000,Economy,9386.00,INR,2024-10-25,14,4,10,43,false,false,50,2024-10-11 00:00:00+00,false
90c4e0ce-df41-41c5-8288-2d43c06f3df8,DEL,MAA,AI,AI-2835,ECONOMY,7821.00,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:15:38.668627+00,true
90cb03b6-c3bb-43d6-a7f3-8651e91fda15,MAA,BLR,9I,HIST-000,Economy,13139.00,INR,2024-05-28,14,1,5,22,false,false,50,2024-05-14 00:00:00+00,false
90de02e0-18d4-4975-a44a-5b7381b3caf9,BLR,RPR,AI,HIST-000,Economy,8449.00,INR,2024-05-16,14,3,5,20,false,false,50,2024-05-02 00:00:00+00,false
90e44466-c4bf-4f0b-9c64-f6ada4c2a173,AMD,BBI,G8,HIST-000,Economy,9730.00,INR,2024-02-11,14,6,2,6,false,true,50,2024-01-28 00:00:00+00,false
90e55f12-b9c4-4ebd-b6e0-95715f32f9e6,PAT,BBI,2T,HIST-000,Economy,8939.00,INR,2025-07-04,14,4,7,27,false,false,50,2025-06-20 00:00:00+00,false
90ea7a56-b70e-4ad5-b3fd-293ee19f3bfa,BLR,STV,QP,HIST-000,Economy,13423.00,INR,2025-05-20,14,1,5,21,false,false,50,2025-05-06 00:00:00+00,false
90fd89b6-a8f7-4f82-aae1-a883f61fcc63,NAG,PAT,S5,HIST-000,Economy,9993.00,INR,2025-06-13,14,4,6,24,false,false,50,2025-05-30 00:00:00+00,false
9105dbf0-5729-4c9c-81ed-d7c3fef69e31,GOI,BOM,G8,HIST-000,Economy,6686.00,INR,2025-05-06,14,1,5,19,false,false,50,2025-04-22 00:00:00+00,false
91079196-d6a1-476b-9bff-9b47c6351e23,BBI,PNQ,2T,HIST-000,Economy,7368.00,INR,2024-05-28,14,1,5,22,false,false,50,2024-05-14 00:00:00+00,false
91097556-585a-4e28-a247-d037b4e8a180,LKO,GAU,AI,HIST-000,Economy,12808.00,INR,2025-11-15,14,5,11,46,false,true,50,2025-11-01 00:00:00+00,false
910a1be2-8deb-46e3-80c1-693d884665db,VNS,NAG,I5,HIST-000,Economy,8722.00,INR,2024-05-15,14,2,5,20,false,false,50,2024-05-01 00:00:00+00,false
910bae45-0c26-4c8e-ab31-69637b5c6187,PNQ,BBI,SG,HIST-000,Economy,15337.00,INR,2025-06-25,14,2,6,26,false,false,50,2025-06-11 00:00:00+00,false
911d6fe3-8cc3-4ea9-8041-3be00396bd17,COK,BOM,UK,HIST-000,Economy,6915.00,INR,2024-06-09,14,6,6,23,false,true,50,2024-05-26 00:00:00+00,false
913cf37a-5b69-4445-9269-35f20905925c,JAI,BLR,6E,HIST-000,Economy,8869.00,INR,2024-05-10,14,4,5,19,false,false,50,2024-04-26 00:00:00+00,false
913d9ae7-fb4b-4fd8-9cde-404e115bbecd,CCU,RPR,2T,HIST-000,Economy,7723.00,INR,2024-03-17,14,6,3,11,false,true,50,2024-03-03 00:00:00+00,false
91435c20-0154-4dd2-861c-c0c78d1f72d0,STV,BLR,6E,HIST-000,Economy,8195.00,INR,2025-06-27,14,4,6,26,false,false,50,2025-06-13 00:00:00+00,false
91477abc-c79c-4519-acc2-ff63a213bd97,PAT,IDR,6E,HIST-000,Economy,7060.00,INR,2023-06-09,14,4,6,23,false,false,50,2023-05-26 00:00:00+00,false
914a98a3-01ee-449a-8c5b-eb61f682b727,JAI,MAA,SG,HIST-000,Economy,10095.00,INR,2023-07-04,14,1,7,27,false,false,50,2023-06-20 00:00:00+00,false
914dac45-35e5-4dca-9a52-0258c29e4f14,GAU,LKO,QP,HIST-000,Economy,11716.00,INR,2025-02-09,14,6,2,6,false,true,50,2025-01-26 00:00:00+00,false
9150f58b-717a-466c-abb1-4f97c1a9c1e1,JAI,PNQ,S5,HIST-000,Economy,9385.00,INR,2023-06-28,14,2,6,26,false,false,50,2023-06-14 00:00:00+00,false
9155068f-66a0-4a2d-aa3b-c74074855e46,LKO,HYD,QP,HIST-000,Economy,11629.00,INR,2024-06-11,14,1,6,24,false,false,50,2024-05-28 00:00:00+00,false
915870cf-8c4f-43e0-9e64-f1b2af71ad23,GOI,PAT,2T,HIST-000,Economy,14851.00,INR,2024-05-22,14,2,5,21,false,false,50,2024-05-08 00:00:00+00,false
917c1e91-0448-4072-8591-78c0e984f02e,IDR,HYD,2T,HIST-000,Economy,14394.00,INR,2025-06-08,14,6,6,23,false,true,50,2025-05-25 00:00:00+00,false
9181f468-4396-457c-80c7-d3fa8d4e3242,DEL,GAU,AI,AI-9509,ECONOMY,6732.90,INR,2026-05-20,46,2,5,21,false,false,9,2026-04-04 22:14:07.721436+00,true
918ded37-a931-4a86-967d-a19a44713286,BBI,DEL,AI,AI-1814,ECONOMY,9162.00,INR,2026-04-19,15,6,4,16,false,true,9,2026-04-04 21:53:56.866941+00,true
91907877-bfe6-439d-a597-dd56692cd47e,PAT,AMD,9I,HIST-000,Economy,11567.00,INR,2025-08-28,14,3,8,35,false,false,50,2025-08-14 00:00:00+00,false
9190a0a2-fb88-451b-af2a-1ecce93d98be,JAI,NAG,6E,HIST-000,Economy,13609.00,INR,2025-08-19,14,1,8,34,false,false,50,2025-08-05 00:00:00+00,false
919eb6dd-3ab7-4ddf-99fa-95db80935eee,VNS,DEL,SG,HIST-000,Economy,14469.00,INR,2025-11-06,14,3,11,45,false,false,50,2025-10-23 00:00:00+00,false
91a819b7-cb8c-4d4b-adda-d84c0917d836,COK,DEL,AI,AI-1858,ECONOMY,9151.20,INR,2026-05-20,46,2,5,21,false,false,9,2026-04-04 22:16:34.958358+00,true
91af6645-8448-4271-babd-c82547d23777,PNQ,MAA,G8,HIST-000,Economy,9516.00,INR,2024-03-27,14,2,3,13,false,false,50,2024-03-13 00:00:00+00,false
91c2196a-8135-4303-9451-892cc8da9c0f,BBI,COK,9I,HIST-000,Economy,14144.00,INR,2023-05-13,14,5,5,19,false,true,50,2023-04-29 00:00:00+00,false
91c23722-eade-40ed-a998-4864f2d2438b,MAA,BBI,S5,HIST-000,Economy,3621.00,INR,2024-01-24,14,2,1,4,false,false,50,2024-01-10 00:00:00+00,false
91cafd9e-e0c9-4b5d-ae67-8e6d627493c3,JAI,BOM,UK,HIST-000,Economy,9865.00,INR,2025-06-08,14,6,6,23,false,true,50,2025-05-25 00:00:00+00,false
91e729ee-8728-46e2-addb-f9e54b789e3c,MAA,NAG,6E,HIST-000,Economy,15171.00,INR,2023-02-19,14,6,2,7,false,true,50,2023-02-05 00:00:00+00,false
91f0ab95-61df-4e30-98d0-dd28035beae8,BLR,BBI,AI,AI-9404,ECONOMY,8065.80,INR,2026-04-12,8,6,4,15,false,true,9,2026-04-04 22:11:57.559598+00,true
91f63b5d-3bb7-490c-a88d-98ace19f35b7,BBI,DEL,AI,AI-9469,ECONOMY,7366.50,INR,2026-04-19,15,6,4,16,false,true,9,2026-04-04 21:53:56.141724+00,true
91fe221c-f5aa-4f44-80a9-0b0295ec1160,LKO,NAG,UK,HIST-000,Economy,9117.00,INR,2023-02-10,14,4,2,6,false,false,50,2023-01-27 00:00:00+00,false
91ffac94-19f1-4b27-9887-5b29251fd279,DEL,BBI,AI,AI-9884,ECONOMY,6687.00,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:03:05.239151+00,true
91ffdf90-84d0-405f-a932-9389f8eaea94,HYD,IDR,G8,HIST-000,Economy,3751.00,INR,2024-06-25,14,1,6,26,false,false,50,2024-06-11 00:00:00+00,false
91ffe283-2de6-4e1d-b018-32a963b94dca,COK,DEL,AI,AI-1828,ECONOMY,9151.20,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:16:24.705295+00,true
92079b6b-c75d-439a-87ac-d03245b762ee,DEL,HYD,SG,HIST-000,Economy,7909.00,INR,2023-07-11,14,1,7,28,false,false,50,2023-06-27 00:00:00+00,false
9218f41a-5ec7-4736-b71a-7267548570a8,STV,LKO,I5,HIST-000,Economy,6384.00,INR,2025-09-16,14,1,9,38,false,false,50,2025-09-02 00:00:00+00,false
9225d935-c129-4fec-8f4d-bc6c72f7fb53,GAU,IDR,QP,HIST-000,Economy,6414.00,INR,2024-04-14,14,6,4,15,false,true,50,2024-03-31 00:00:00+00,false
92269916-8b88-49fc-bb96-0ef72e7dd93e,GAU,JAI,6E,HIST-000,Economy,10813.00,INR,2025-08-02,14,5,8,31,false,true,50,2025-07-19 00:00:00+00,false
92292cf9-5601-4af1-938f-cca9939cb43e,RPR,IDR,QP,HIST-000,Economy,6044.00,INR,2023-08-05,14,5,8,31,false,true,50,2023-07-22 00:00:00+00,false
92318ada-dd8d-4fac-801e-5d7621d76de0,PNQ,PAT,AI,HIST-000,Economy,13942.00,INR,2024-08-05,14,0,8,32,false,false,50,2024-07-22 00:00:00+00,false
9231b65c-7561-43ac-be76-5306531d83cc,JAI,VNS,6E,HIST-000,Economy,5440.00,INR,2023-01-16,14,0,1,3,false,false,50,2023-01-02 00:00:00+00,false
92324185-1eff-4304-923a-8789a21fdbc7,GOI,STV,QP,HIST-000,Economy,11844.00,INR,2024-07-20,14,5,7,29,false,true,50,2024-07-06 00:00:00+00,false
923b84b9-1822-4368-b66b-780f1beabdc6,MAA,GAU,AI,AI-9789,ECONOMY,7642.80,INR,2026-04-07,3,1,4,15,false,false,9,2026-04-04 22:14:19.930671+00,true
923cbdbc-8ada-41b5-8466-217b78676c48,PAT,RPR,6E,HIST-000,Economy,10500.00,INR,2025-05-10,14,5,5,19,false,true,50,2025-04-26 00:00:00+00,false
92486f9a-e999-4527-8e05-7ccc5a8056f0,LKO,BBI,AI,HIST-000,Economy,8551.00,INR,2024-02-09,14,4,2,6,false,false,50,2024-01-26 00:00:00+00,false
924cc41b-f8d7-4656-983b-89e6823e3fe2,DEL,LKO,G8,HIST-000,Economy,15907.00,INR,2024-03-06,14,2,3,10,false,false,50,2024-02-21 00:00:00+00,false
924d7fb1-ef3c-461a-a2e3-23f1fc1aa81f,GAU,GOI,2T,HIST-000,Economy,5918.00,INR,2024-06-18,14,1,6,25,false,false,50,2024-06-04 00:00:00+00,false
92583ecb-7ed3-4874-9722-8b465cf94535,GAU,RPR,2T,HIST-000,Economy,11466.00,INR,2025-09-20,14,5,9,38,false,true,50,2025-09-06 00:00:00+00,false
92620a61-45af-4140-8a6a-4818b19c47fc,MAA,PNQ,AI,AI-9552,ECONOMY,11208.60,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:14:49.902642+00,true
927543d3-8fb7-4e5a-a384-b5ce409a5d65,STV,JAI,UK,HIST-000,Economy,4531.00,INR,2023-07-06,14,3,7,27,false,false,50,2023-06-22 00:00:00+00,false
928a6d2f-e04c-4ea8-8212-b9ac2ae575dd,DEL,BOM,AI,AI-2933,ECONOMY,12670.20,INR,2026-04-26,22,6,4,17,false,true,9,2026-04-04 22:03:06.653911+00,true
928d86f5-66b9-44c1-9fd7-486825bb46ce,BLR,PNQ,AI,HIST-000,Economy,13123.00,INR,2025-12-16,14,1,12,51,false,false,50,2025-12-02 00:00:00+00,false
929093a2-325f-47a4-ba79-248c92075b24,COK,RPR,S5,HIST-000,Economy,6882.00,INR,2025-05-04,14,6,5,18,false,true,50,2025-04-20 00:00:00+00,false
92964ae5-811b-4509-9b46-d25a6eba89aa,NAG,AMD,AI,HIST-000,Economy,8920.00,INR,2023-06-13,14,1,6,24,false,false,50,2023-05-30 00:00:00+00,false
92a2c54a-0e39-421f-a1db-ec60a9d21fc2,CCU,DEL,AI,HIST-000,Economy,9990.00,INR,2024-05-04,14,5,5,18,false,true,50,2024-04-20 00:00:00+00,false
92a66c38-0fdd-4133-bbec-9fd277ad498a,GOI,PAT,I5,HIST-000,Economy,6557.00,INR,2024-08-11,14,6,8,32,false,true,50,2024-07-28 00:00:00+00,false
92ae25cb-0533-4f12-b22b-49d562fd0f25,MAA,BLR,AI,AI-9763,ECONOMY,11303.10,INR,2026-05-20,46,2,5,21,false,false,9,2026-04-04 22:15:01.421768+00,true
92affbdf-ddc5-484e-9f22-8192b5fcf29b,BOM,RPR,AI,HIST-000,Economy,8694.00,INR,2024-08-02,14,4,8,31,false,false,50,2024-07-19 00:00:00+00,false
92b7cc2a-a61a-4dbd-893a-915624a491db,PAT,LKO,AI,HIST-000,Economy,4961.00,INR,2025-01-08,14,2,1,2,false,false,50,2024-12-25 00:00:00+00,false
92c40626-40c1-4f6d-bb6e-eb32e0b414fc,MAA,DEL,AI,AI-2836,ECONOMY,7020.90,INR,2026-04-19,15,6,4,16,false,true,9,2026-04-04 22:14:38.872287+00,true
92c9dd05-d649-4d5c-8c49-dd9a51aef658,AMD,CCU,6E,HIST-000,Economy,13063.00,INR,2025-11-17,14,0,11,47,false,false,50,2025-11-03 00:00:00+00,false
92cdd25c-697f-4e4e-8a01-f6f83a57255a,LKO,GOI,G8,HIST-000,Economy,5997.00,INR,2024-08-16,14,4,8,33,false,false,50,2024-08-02 00:00:00+00,false
92cf46c7-d2a2-4511-b84b-9f091c176205,PAT,NAG,AI,HIST-000,Economy,3718.00,INR,2024-09-27,14,4,9,39,false,false,50,2024-09-13 00:00:00+00,false
92d23237-ecc5-4419-9732-c1ed5f6a03e6,GAU,CCU,AI,HIST-000,Economy,9898.00,INR,2024-06-28,14,4,6,26,false,false,50,2024-06-14 00:00:00+00,false
92d67889-d362-43d0-8d30-f67ea928cd1e,AMD,LKO,G8,HIST-000,Economy,8853.00,INR,2024-10-14,14,0,10,42,false,false,50,2024-09-30 00:00:00+00,false
92e9c6ea-09f0-43e3-98a8-79413e957e7d,IDR,VNS,I5,HIST-000,Economy,6153.00,INR,2023-08-22,14,1,8,34,false,false,50,2023-08-08 00:00:00+00,false
92ebaf6e-c21d-476c-af84-95b6539cfbe7,COK,DEL,AI,AI-2459,ECONOMY,10757.70,INR,2026-04-19,15,6,4,16,false,true,9,2026-04-04 22:16:16.124074+00,true
92ed3c80-aa01-473a-bf25-801a6a8f4a41,AMD,JAI,SG,HIST-000,Economy,10203.00,INR,2023-04-06,14,3,4,14,false,false,50,2023-03-23 00:00:00+00,false
92f40b1b-7b1c-4e83-8c22-44451446919a,AMD,NAG,2T,HIST-000,Economy,9638.00,INR,2023-10-09,14,0,10,41,false,false,50,2023-09-25 00:00:00+00,false
92f4d3f5-2909-441c-bc7c-dcd0998666d5,BLR,GOI,I5,HIST-000,Economy,9147.00,INR,2023-02-26,14,6,2,8,false,true,50,2023-02-12 00:00:00+00,false
92fc69a8-a727-4443-93c3-a7a2e4864a59,IDR,HYD,QP,HIST-000,Economy,5849.00,INR,2023-02-28,14,1,2,9,false,false,50,2023-02-14 00:00:00+00,false
92fce56c-1c7f-45da-99d6-9b49abf59691,MAA,HYD,AI,HIST-000,Economy,10607.00,INR,2024-04-23,14,1,4,17,false,false,50,2024-04-09 00:00:00+00,false
9308bb23-d48a-4de1-9922-9577d9bfc6bb,BLR,AMD,SG,HIST-000,Economy,5567.00,INR,2024-01-17,14,2,1,3,false,false,50,2024-01-03 00:00:00+00,false
9310b169-e07e-49a1-bda1-a78ca493e438,COK,HYD,AI,HIST-000,Economy,7128.00,INR,2024-08-24,14,5,8,34,false,true,50,2024-08-10 00:00:00+00,false
